,Date_hourly,weighted_positive_fb,weighted_negative_fb,weighted_neutral_fb,weighted_DocTone,Pct_Change
32,2024011012.0,0.4065146555058248,0.2749643149670424,0.5386859214182358,0.3636802579839209,0.0968543394955109
33,2024011013.0,0.4270497176062132,0.4527779192062242,0.361639371686748,0.4205030906510006,0.0820379057195116
34,2024011014.0,0.291678560687396,0.7064211599555195,0.2788846095080394,0.3179668740142467,0.315285017655961
35,2024011015.0,0.1285273877166784,0.7517581445629049,0.2327901617194487,0.3447537234619414,-0.1529564597913125
36,2024011109.0,0.3182019033936002,0.7279909512797178,0.1939214946588847,0.2942121659377231,-0.265918465629511
37,2024011110.0,0.1905977406482523,0.5347783744753593,0.4065368461912537,0.2547411632176567,-0.489166946590524
38,2024011111.0,0.4212924385396266,0.4709388003449166,0.4077970984304153,0.3776648448002617,-0.293242758591588
39,2024011112.0,0.4482115184035861,0.4286435571125694,0.3823068422237669,0.2653893024152308,0.2814040581427298
40,2024011113.0,0.2289393749509986,0.4541670099861633,0.4637844698178089,0.3285753402763243,0.3829639085528601
41,2024011114.0,0.5157530121901188,0.2991199095642934,0.5241522687371882,0.3559571859680245,0.220699512359175
42,2024011209.0,0.2356456512000414,0.5513227447753809,0.3596531403851873,0.2261454985340189,-0.1548635526535979
43,2024011211.0,0.3254680568507795,0.424694279399951,0.4591571141034631,0.3252459149259969,-0.0357285471091435
44,2024011212.0,0.1645676671774552,0.4128944892880166,0.3022978476255312,0.3357810256100471,0.1009166596585691
45,2024011213.0,0.3149932741378684,0.295962071350853,0.4150176684406387,0.4686272622217219,0.1806229391132702
46,2024011214.0,0.2210145253736282,0.3299876112965388,0.4957285707472987,0.2443405409319836,-0.1383850879584058
47,2024011215.0,0.2155466169160169,0.4558400485861238,0.4349913397783484,0.4148133232125857,0.08924071896523
48,2024011609.0,0.3031074564056001,0.4073440537625525,0.4634107278811995,0.4571925190443244,-0.1599124689643544
49,2024011611.0,0.3791517538944883,0.4642459687249769,0.4140253616354716,0.3620575682655154,-0.2057915625459275
50,2024011614.0,0.5303010248001659,0.3428160747787521,0.4010016591149263,0.528402856797944,0.0421860828112901
51,2024011709.0,0.4139869808907889,0.2102834974781893,0.5856710504199024,0.4228111720424648,-0.1144504260099233
52,2024011710.0,0.1886462402432041,0.5406820525053031,0.5072640258381994,0.3624670635653146,0.1485190528727804
53,2024011711.0,0.371489556096354,0.69803127968775,0.2219097799811155,0.3448937490446646,0.0381347852799743
54,2024011712.0,0.3188420182865891,0.4080596635946934,0.4563214044887169,0.2807097558394539,-0.1058918209157524
55,2024011713.0,0.4204758622538224,0.5178120140426263,0.3481487085956198,0.3340393886327339,-0.2141282225237429
56,2024011809.0,0.460263276291244,0.4315413348736258,0.4042867792677815,0.4124002861915534,-0.0210974915082644
57,2024011810.0,0.2444106359098614,0.6609518820669544,0.3979756191008256,0.2418841666000341,0.0949627534977923
58,2024011812.0,0.3077754648949164,0.2363208442589346,0.6445082877120739,0.4848619642849584,-0.2718823107888845
59,2024011813.0,0.3223762730255149,0.5997501745998478,0.3341193566354806,0.2211585557368456,0.1627184548086555
60,2024011910.0,0.1062096680439826,0.5695287148131504,0.4228162840582158,0.4225941949297778,0.0543910296640288
61,2024011911.0,0.4568096749706867,0.4518924822423399,0.4225719074596949,0.4075171064808056,0.11916957621626
62,2024011912.0,0.4160407474527562,0.406238254032452,0.4550049376343337,0.2882155441289066,0.2756431673905766
63,2024011913.0,0.3717734761689653,0.5243590900546616,0.3963939509342726,0.2305203617970899,0.3061288240071695
64,2024012209.0,0.4118003937619726,0.5946731407375876,0.2877045242699191,0.4766032253753487,0.2086819975619312
65,2024012211.0,0.3744493714820761,0.4549960145253424,0.4668868523235023,0.3566761002793245,0.099261740802783
66,2024012212.0,0.1680615354611992,0.453809902595875,0.3898640724519456,0.4109606398064015,-0.0661061416737234
67,2024012310.0,0.6333720194228549,0.5429380388489625,0.2325351940481535,0.4284349723542336,-0.1467033080562919
68,2024012409.0,0.5356161337066447,0.5081401282482731,0.3833368897048183,0.3526764817088729,-0.1475954245418331
69,2024012412.0,0.4507016419459667,0.7112545430503063,0.3456604605300881,0.2492115833681161,0.0778162308275132
70,2024012415.0,0.5177594348365253,0.4473988454256648,0.3003288929625687,0.3408418423926291,-0.2178917941128108
71,2024012509.0,0.2330011747568412,0.4553484737161477,0.4586502001786859,0.3987377429091658,-0.0584525457621839
72,2024012510.0,0.3330312551524273,0.4764339147632748,0.4041184951902975,0.2963051147181444,-0.0348832437312675
73,2024012511.0,0.6560986382744084,0.4651824953644894,0.3096656309354035,0.3843447764025935,0.0903175482890978
74,2024012512.0,0.2673959538782128,0.5377813285995109,0.4835902072836975,0.2388980800777965,-0.2214748585021704
75,2024012513.0,0.4599216946365467,0.2458380347940154,0.46336783717458,0.6352063334068808,-0.1315275694116168
76,2024012514.0,0.4029987967982116,0.5963169478673906,0.2732553374602659,0.3733190016627314,0.1512579101713255
77,2024012609.0,0.3292467698681028,0.3379328768823177,0.5090808000956221,0.4027081987202104,0.0225599376525387
78,2024012610.0,0.4121262248122383,0.4019904960498824,0.3512480794095947,0.4412769288444986,0.2716834119335634
79,2024012611.0,0.1930167052451331,0.3921351661464822,0.501070856889615,0.3788809648031532,-0.0511247443762781
80,2024012612.0,0.44371875805378,0.7616744778527653,0.223438278025903,0.2379530758904126,-0.343741048410199
81,2024012613.0,0.4791994734340618,0.3675903977556763,0.3848918398729908,0.4319399336947983,-0.0061599112972717
82,2024012615.0,0.2309146546430345,0.3118791464570585,0.5026663472655603,0.403156391812195,-0.1086065573770435
83,2024012910.0,0.280775734543637,0.4780388610339375,0.399342130618476,0.2068281826507071,-0.1434338052988522
84,2024012911.0,0.2825287262936052,0.3709322752837805,0.538600962003443,0.3715249704609871,0.1662152179266195
85,2024012912.0,0.2654345084746585,0.4508745035586501,0.3875496057109266,0.3125751434277044,0.0092187612033588
86,2024012913.0,0.6576202241400014,0.425882299277119,0.2208248664217973,0.5185454848563918,0.0061448966633271
87,2024013009.0,0.2879543779957255,0.2967362255350828,0.5344044671049688,0.4173161364795769,0.1508510855162591
88,2024013010.0,0.2449035753018357,0.388076288697521,0.5998592027719504,0.3505149802835645,-0.1302666395277806
89,2024013011.0,0.2780271511462608,0.3390512434544868,0.4972626725251578,0.328727159019573,0.1365563345834045
90,2024013013.0,0.3415175764944024,0.3597921015943961,0.5299392171810644,0.331492042735976,0.0795350260018326
91,2024013015.0,0.3956005247259015,0.6266116965791612,0.3841409230860022,0.2623686397894142,-0.1017521724088809
92,2024013111.0,0.4875992023986227,0.6946675162508494,0.2237461426034107,0.3832157352703674,0.0225997986563303
93,2024013112.0,0.4698611438072195,0.4783361434247533,0.4012450250257689,0.2886921594904883,0.0965330266184742
94,2024013113.0,0.4202572739129843,0.4405005711361888,0.4372206930144418,0.3618043908146836,0.0082071484262834
95,2024013114.0,0.2890949821581217,0.4009010806900072,0.4968186371756879,0.3594926036608248,-0.1928442474971274
96,2024013115.0,0.3198882793447188,0.3374433866961769,0.3840300042291036,0.4414645568336778,-0.7481399268302797
97,2024020110.0,0.2725714721416084,0.293908387864878,0.6360387676757755,0.3092944613658065,-0.1896868105812284
98,2024020112.0,0.2077143621605312,0.6026215048512165,0.4331118030929177,0.2576876067146474,0.3489700750440176
99,2024020113.0,0.5697190457077638,0.5035389575486985,0.2830650806289171,0.318619067945438,-0.0348789495280999
100,2024020209.0,0.3372717204691219,0.5238125301888792,0.3976744722365745,0.3623101669727256,0.1797202083120587
101,2024020210.0,0.3552522391360291,0.4009788104079613,0.4526556472553954,0.419629143088321,0.3527372820878822
102,2024020211.0,0.473013978465475,0.4922501450063,0.3797915791103704,0.3231709842554028,0.2813953960868752
103,2024020212.0,0.4489098445866682,0.6019461613844098,0.357172568236503,0.3413635341332173,0.0202601402001747
104,2024020213.0,0.3176840480258511,0.4979925256596994,0.4666441753189251,0.3061750223770782,0.1205185335223875
105,2024020214.0,0.4123002039580834,0.3742776780071133,0.3972104435871094,0.2574999678921553,0.2710739789209702
106,2024020509.0,0.4735712527070511,0.6426734476598247,0.3750778344687457,0.2468859862200525,-0.0546901902003244
107,2024020510.0,0.4706177188324301,0.3939365499173017,0.3454438353437698,0.2304069686546502,-0.51682205107417
108,2024020511.0,0.1661313129160016,0.4839316722620359,0.4614979847568275,0.3087366802450281,0.2587295766613661
109,2024020513.0,0.4050336935211413,0.4811886887658201,0.4058208278971392,0.3281797842083794,0.0202823300340673
110,2024020514.0,0.3070978181406556,0.686919406033366,0.2625277985143294,0.3000677840765508,0.1662712654865448
111,2024020515.0,0.4121130902782763,0.1287270385474937,0.3777116182510129,0.5192216046333247,-0.2874493927125538
112,2024020609.0,0.3110529304267141,0.64884888774731,0.2553065146111222,0.3243036506142366,-0.1053655373642368
113,2024020610.0,0.2482247394899978,0.4233508319872018,0.5406448258232115,0.4074669157101755,-0.0283964139385798
114,2024020709.0,0.5258341037465458,0.533366527068519,0.2747411353757855,0.3572064173915716,-0.0805980374377952
115,2024020710.0,0.3791190476874055,0.5359109367175697,0.4439573819317819,0.3189385187352226,0.2782959415175186
116,2024020711.0,0.3907160391772653,0.5469198137670509,0.3187945973211581,0.3479380496629141,0.0613318050654052
117,2024020712.0,0.3497409566519133,0.5255073696407493,0.3191215046647563,0.264635493774192,-0.0100480295814013
118,2024020713.0,0.1924926121840804,0.6682443985784166,0.472041995399022,0.3478441092198071,0.0964649611125662
119,2024020714.0,0.1872825955065843,0.7445963621708646,0.4185268843260015,0.3537877855149102,0.0501937478667657
120,2024020809.0,0.1760212821614819,0.8079754351464772,0.4184299336451552,0.2978362568592548,-0.0200762899016307
121,2024020811.0,0.3046942260002434,0.5516469749762047,0.4369276192807874,0.2207122762384424,-0.0722644880261785
122,2024020813.0,0.5279826097140998,0.3942395458369687,0.355770856519134,0.4159345127055989,0.108523081251637
123,2024020814.0,0.1439105132597233,0.3170667544130623,0.5077787236338726,0.4453080231746495,0.0200742748168268
124,2024020815.0,0.4825115049548979,0.5574721141064557,0.3162127888927636,0.2618242407461946,0.0321130378933783
125,2024020909.0,0.2680383494108921,0.4533148107247166,0.4898426121969066,0.340793328239417,0.1323069521289441
126,2024020910.0,0.358979882470722,0.1107621651347825,0.6360205720850296,0.505240217066968,0.0850782720102403
127,2024020911.0,0.3513639423236611,0.3974274215703878,0.5304227660376456,0.3274727087358192,-0.0720043202592182
128,2024020912.0,0.101450349351293,0.6281898266577555,0.4293363406511741,0.247777566708199,0.1781460797854327
129,2024020913.0,0.374025069982896,0.5550288564939342,0.3405045233586317,0.3033041570291793,0.0479549223729598
130,2024020915.0,0.3113904699458523,0.3072345350695737,0.5754549246565311,0.3923204384279383,-0.0239382393424972
131,2024021209.0,0.3938411116976968,0.7092928589423495,0.2650726904512168,0.2988777008596874,0.05387500997685
132,2024021210.0,0.2069034723774981,0.2368857638353782,0.6318183431341171,0.4606200205610316,0.1256381620931707
133,2024021211.0,0.2516908982555628,0.5941767898638811,0.4573154463891799,0.3626773016250623,0.2390009759206607
134,2024021213.0,0.4285206436546321,0.3523803619645099,0.6305632020234435,0.4523515540500655,-0.2205926190902072
135,2024021214.0,0.4565315097368677,0.2424248878846777,0.4681521942657123,0.4742431705063449,-0.3027405991077083
136,2024021215.0,0.2561659157980797,0.141697035940441,0.7644745530407536,0.6133365113770145,0.0839110542824637
137,2024021310.0,0.3018111929892515,0.4182271306881306,0.4071104089972525,0.3527559229190993,0.1518833535844471
138,2024021313.0,0.8229498152081142,0.2037485177598722,0.4832960274804235,0.4646181003828349,-0.1547564861174301
139,2024021315.0,0.1924773126799258,0.2186066517377863,0.5489163219243588,0.3521682439855628,0.5616834221987038
140,2024021409.0,0.1946533405173181,0.4089887611192111,0.4803779502828265,0.3596892845884598,0.0060388904545331
141,2024021411.0,0.3530806284454909,0.8432556175344097,0.1811967026466267,0.1160010161648439,-0.1250126020768232
142,2024021412.0,0.2522881833649358,0.4643044790311727,0.4977339827145371,0.3515354207611971,0.1736251312282996
143,2024021413.0,0.3840634595459746,0.3073906481830646,0.5135472242497915,0.476790698134657,0.0604582737147601
144,2024021414.0,0.5377645932059041,0.2983495131281446,0.4976465082090521,0.348384212292514,0.0664532108983348
145,2024021510.0,0.2155015293691986,0.3149219941886281,0.5316920844968078,0.4408632547657524,0.0340238166716733
146,2024021512.0,0.3367006956762638,0.3731937065516842,0.5073446455472009,0.4078121689940265,0.0420126037811302
147,2024021513.0,0.2507806803171805,0.3992386265314376,0.5379142830870431,0.3670432848962378,0.2689811713180018
148,2024021514.0,0.360609920812052,0.4728787980570229,0.4297469688702964,0.5351077717922652,0.0887532659207389
149,2024021609.0,0.2120293231875742,0.4937060884644693,0.3978498560648127,0.3798904799849201,-0.3926649392066914
150,2024021610.0,0.1591727983642764,0.4505388216696198,0.5588120603700989,0.3848864863872717,0.2581858938435715
151,2024021611.0,0.0764053412036449,0.7015108011700365,0.3794094231411244,0.2830802310058017,0.2575158701640956
152,2024021613.0,0.3040291208593966,0.5330828064151049,0.4394965361020278,0.3414950617960813,0.1066108703233248
153,2024021614.0,0.2524832676102256,0.4715335559447643,0.4396167025829384,0.3569199677436699,-0.3642660933954345
154,2024022009.0,0.1159129016312822,0.4558969322471609,0.5127127722667699,0.2989332583740122,-0.206943663103759
155,2024022010.0,0.2853124364794085,0.3808105183265348,0.4169375660984316,0.3868660457897093,0.076514175257731
156,2024022011.0,0.3486730237016009,0.5244201261225037,0.3172192472697924,0.2805040389169421,-0.2595416775647272
157,2024022012.0,0.2084288875770175,0.2956762131307733,0.5934025371787374,0.3131312717304599,-0.0564789414232638
158,2024022013.0,0.594818067399292,0.3458584772024969,0.3498843286480682,0.3484231544409236,0.0746735554703434
159,2024022014.0,0.3222513401547097,0.1999951178306403,0.4356382837304166,0.4739842910317647,0.1633393829401093
160,2024022015.0,0.4409077820369664,0.4741673361086308,0.2722643279881476,0.3439501174927941,0.0040264132710544
161,2024022109.0,0.3511944489623529,0.4019333696592326,0.5088253016912145,0.2740945568499128,-0.032295829800982
162,2024022110.0,0.2088436195864381,0.6924576081205013,0.3941151556485077,0.2256901567280042,0.0
163,2024022111.0,0.252654071173914,0.6289739661663748,0.2912852981163279,0.2378113731446145,0.1352688215461056
164,2024022112.0,0.3346528491215165,0.5258900400614309,0.380456105922645,0.3643979036204559,-0.0907239773391642
165,2024022113.0,0.5272735837624574,0.3108572009992131,0.4293828757357376,0.3797607927452782,-0.0423763015578294
166,2024022114.0,0.2502333889637421,0.2389577780773168,0.6001126480544522,0.48903907444381,-0.1433445720861641
167,2024022115.0,0.2447247987611445,0.3769023813833265,0.5297632888224577,0.4018566746052443,0.5277311604019681
168,2024022209.0,0.2173659611216704,0.4059542551488364,0.526172611630758,0.407319552419206,0.1944405864963032
169,2024022210.0,0.8242755021479182,0.3391438108007341,0.3960659148181706,0.4108404793365693,-0.0574223313466454
170,2024022211.0,0.483386625624342,0.3888466833957151,0.4310148606611612,0.3572174760717361,0.0950928145492042
171,2024022212.0,0.3033696725403655,0.4338580557075067,0.5170268820270458,0.2553224837150305,0.2394901432982304
172,2024022213.0,0.5255850349703891,0.7175102533958291,0.0857678693091207,0.2086587976295215,0.1599399731458815
173,2024022214.0,0.6069862673834501,0.3501495919520114,0.3439387656530709,0.4609369836918352,-0.0059144766673953
174,2024022215.0,0.0797216816081776,0.7495080780760442,0.3281052568316669,0.1686111774863589,0.0749285221334901
175,2024022612.0,0.3265277815729192,0.3037218200329104,0.4695579658925705,0.3814700871522236,-0.0787851332453521
176,2024022614.0,0.2684971801808348,0.4654166450335217,0.5078184831028592,0.4862631672892304,-0.0266337854500598
177,2024022615.0,0.3244358982924563,0.4746794334552171,0.470770800223466,0.3328021693794094,-0.1499694141326422
178,2024022709.0,0.5682276340140998,0.5690790923936015,0.3586775174796426,0.3012533332408351,-0.1223627859243333
179,2024022710.0,0.1980337738225735,0.5329072576970401,0.3485997334184363,0.2691545939374665,0.0059276822762246
180,2024022809.0,0.202241110477997,0.3201659831385079,0.5460480638111749,0.3253437401269405,-0.0356097174962425
181,2024022811.0,0.2457087828217969,0.5292546666867433,0.5364651155626609,0.2044402078760591,0.0138200627825695
182,2024022812.0,0.368584066108955,0.5194666217417648,0.3633208158131705,0.3747398469099563,-0.1381842588388551
183,2024022909.0,0.3089596945831376,0.3986008276980304,0.4548229812434423,0.3612968114226503,0.0787293089534973
184,2024022910.0,0.3200418660614926,0.4778759308267441,0.3860092926698413,0.2865657365643714,-0.2182719156801851
185,2024022911.0,0.241697256584133,0.3221029837828552,0.5689188320198908,0.2680560372099365,-0.1576510000985341
186,2024022912.0,0.1890548859283422,0.5578564225040835,0.4202980097620716,0.2926079557153923,0.1421099378269076
187,2024022913.0,0.2598222743294443,0.5087396250758193,0.3949373729078662,0.3923949203562889,0.085734557925027
188,2024022914.0,0.279295486311248,0.5806490414187966,0.3735246261987229,0.4196042696299368,-0.0137844117994551
189,2024022915.0,0.3810562833451157,0.4274744764044069,0.5290068494031198,0.2729437642247102,0.070899637624077
190,2024030109.0,0.3997737277012373,0.3646194907280184,0.426825061650077,0.3273953258969926,0.0176824236708662
191,2024030110.0,0.2600334498021663,0.3415832926867237,0.7093424231390405,0.4340593994718215,0.3044528687317105
192,2024030111.0,0.3020529822998833,0.541333263076297,0.414243402487005,0.4133471425445685,0.0959561343385898
193,2024030112.0,0.3322355091367192,0.5428648189034211,0.4481747677177684,0.3347673921249823,0.1291206103883449
194,2024030113.0,0.4725332304906702,0.3476691709663846,0.5984241354490591,0.3376737198230462,0.1582587628463136
195,2024030114.0,0.3906128096002132,0.6998147485184274,0.2256821909052044,0.230408430171933,0.0916840606285288
196,2024030409.0,0.3315732748793478,0.6934255034697858,0.3449270331011986,0.4478580193143578,0.0937445071577872
197,2024030410.0,0.2492449340651439,0.3306308310037746,0.5664590149796929,0.391802511572558,0.0292677216054276
198,2024030411.0,0.4089188501662955,0.4973923770132206,0.4182065047358242,0.3683943994660414,0.0097528624651468
199,2024030412.0,0.4081551471593154,0.3397986134467847,0.3858318272046896,0.4270664981297329,0.0507109282050264
200,2024030413.0,0.3164725340902757,0.2791560162535255,0.5109227207588859,0.3906008046686164,-0.0428866622480461
201,2024030414.0,0.3946807800679601,0.4980720387648174,0.3731306973675768,0.2780692150719995,0.2067284251584486
202,2024030510.0,0.2049611836572279,0.2953037747303883,0.5589314232381615,0.3671534497875541,-0.3080364150054923
203,2024030511.0,0.3449594692063753,0.5666952000840475,0.3626304321386916,0.3257120438023653,-0.0885600141696
204,2024030512.0,0.2947698255062946,0.6268727279151539,0.3913410777754543,0.288887161454646,0.0492358594611627
205,2024030513.0,0.3617988242718752,0.445634837330027,0.43878581619495,0.3584554103074607,-0.2440944881889781
206,2024030609.0,0.3149637510913844,0.4090793220517088,0.4744033409994133,0.4329852809616492,-0.1253476438560042
207,2024030610.0,0.332653470876876,0.5954922200241333,0.3844607785758075,0.3017820802272109,0.1255369647515714
208,2024030611.0,0.4702074444922661,0.4052569122456812,0.380117136782166,0.3724905601157363,0.1410409606456484
209,2024030612.0,0.1819790314059576,0.5263283036894648,0.463878617566936,0.3498103974966082,0.0176049450334445
210,2024030613.0,0.3708962691168487,0.3071159724485943,0.6290962618155346,0.4035780517490702,-0.2249036825533368
211,2024030614.0,0.4028714135637468,0.6167897710044178,0.3545156028685022,0.3862864066626637,-0.1783754116355702
212,2024030615.0,0.501164748530823,0.1439532149118798,0.4483097369487803,0.521125059448118,0.1119315057733079
213,2024030709.0,0.3503670399353299,0.4704940512211588,0.3912463291897222,0.2798601134613924,0.0506684335658866
214,2024030710.0,0.3197624616072994,0.4644979940262221,0.4207014459334907,0.3715354218407002,0.1733541098558602
215,2024030711.0,0.3218194279325332,0.6474263656459893,0.3611255428296526,0.2905159821025718,0.0524924177618753
216,2024030712.0,0.4110820453746533,0.5022886697555625,0.3758573948133532,0.3900521244830361,-0.0233168172544456
217,2024030713.0,0.1619227052924153,0.6119892908154722,0.4733491342694005,0.2584666041756918,0.2234962588669888
218,2024030714.0,0.288478950051729,0.4753213382236469,0.404139156287629,0.4109384269796612,-0.155122934925942
219,2024030810.0,0.3684368655911376,0.5346223099424016,0.407165200783352,0.3307640207757671,-0.0386279357231237
220,2024030811.0,0.3793516331803101,0.5891078974035108,0.3504174635209731,0.2788498747926439,-0.6840051010549839
221,2024030812.0,0.2547843869123362,0.3961712922159005,0.46344263418623,0.2320533310484471,-0.285986653956154
222,2024030813.0,0.3120878126997102,0.4686417292293666,0.4892804014354415,0.2366039392400715,-0.1638864501024241
223,2024030814.0,0.4251535838760304,0.3971411277788598,0.5333860250139068,0.3905013547284459,0.4162595270666508
224,2024030815.0,0.250177227657433,0.3743669441101444,0.5163799764089654,0.3426407310225474,-0.4009108070762818
225,2024031109.0,0.6018291021131841,0.0627212743913245,0.6153163243103072,0.5748584271428127,-0.2056887635166924
226,2024031111.0,0.4360539600717203,0.3335744606288262,0.5409836384378531,0.5120855568757086,0.0489629644137174
227,2024031112.0,0.1910202088129161,0.5274939883697135,0.6918715216383837,0.2604469209222225,0.0313209615535245
228,2024031115.0,0.2692900165342433,0.366399277214428,0.505087195474957,0.4941679471170898,-0.0664581704456668
229,2024031209.0,0.3414327006072667,0.5436187992283082,0.3717450275279804,0.3657206262314021,0.0
230,2024031210.0,0.2899102973213402,0.8123004320079797,0.2853082330884525,0.2469393338276134,0.4849641632907244
231,2024031211.0,0.2131496934584117,0.4169601747925365,0.5695004783303477,0.4103615351075826,-0.013567732056662
232,2024031212.0,0.472531440777356,0.3999045686522096,0.276901650497557,0.3671008802489531,-0.2830170391765437
233,2024031213.0,0.3874652261030474,0.422602493257631,0.3206484389124128,0.3636572268267659,0.2371787394533277
234,2024031214.0,0.4275992295965614,0.1107287130768119,0.7106785526673384,0.4008785848728313,0.2133229904004698
235,2024031215.0,0.4390875859355701,0.1474131086112442,0.5848779270256095,0.5318215455498188,0.0135464643727863
236,2024031309.0,0.3120892562787373,0.3418698788020843,0.6466914724387428,0.2442285877274035,-0.1991839260505448
237,2024031310.0,0.1218863840600378,0.717453472239754,0.3493647028372589,0.3112310525790813,0.0251898930398379
238,2024031311.0,0.2822481380179334,0.4243168157506978,0.5980225695551216,0.3515836526046144,0.0445555103543166
239,2024031312.0,0.6871833417735048,0.373480995354332,0.3710146354740872,0.3720756406872966,0.005809000077448
240,2024031313.0,0.4418448488508877,0.5682029223040996,0.2822764012735919,0.410572246617123,0.1219866395585236
241,2024031411.0,0.2364695016874402,0.3955221725883434,0.5626989233020908,0.312734005476852,0.0563500699518039
242,2024031412.0,0.3128283761517821,0.4421127133636408,0.3760311701262891,0.3624467202927132,-0.2087439439983777
243,2024031413.0,0.316360306357321,0.6236779615370942,0.260683953170669,0.2798457522254961,0.1362291763973088
244,2024031414.0,0.2790587157483632,0.59249508917123,0.4053340997800894,0.2441021913694131,-0.1263264274886262
245,2024031415.0,0.3468622173246278,0.3713600926519645,0.4961643749394173,0.3125769319669637,0.2238224990268764
246,2024031510.0,0.5117945773401895,0.598173178616001,0.2234089003382205,0.2367291931357434,0.2471412039307202
247,2024031810.0,0.3156130010190658,0.2861042763493454,0.6993534222435619,0.4616067464222442,0.2510509107893436
248,2024031811.0,0.3482206395958786,0.2096977581068372,0.3527997744485061,0.4289071584828163,-0.1805264383880639
249,2024031812.0,0.3896110226908165,0.2988140714500201,0.3752830313603131,0.4803091990451668,-0.1380731982420046
250,2024031813.0,0.5116556470525583,0.3014857816202675,0.4181151721364629,0.3345770305455801,0.0545256270447057
251,2024031815.0,0.5533104663282564,0.1776644295201463,0.4705443904109201,0.4667415130860405,-0.1693463619729833
252,2024031909.0,0.3501027894187439,0.5883144698859817,0.479266954331249,0.265973053426643,-0.0898174362979555
253,2024031911.0,0.1183932397845994,0.372230760283869,0.543012086705074,0.276917048894296,0.1835077307511988
254,2024031912.0,0.1254960936302837,0.5912193931229688,0.4848978833058817,0.3298726834838322,0.2883978331189871
255,2024031913.0,0.124776100943433,0.4395211006014153,0.516730953940982,0.188759091187961,0.0602316002176224
256,2024031914.0,0.3294066805849821,0.6218251599575088,0.2917412558825448,0.2889332545124947,-0.0194178527738446
