<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
QQQ,60,240124,120000,428.83,429.85,428.51,429.66,266913
QQQ,60,240124,130000,429.66,429.66,427.54,428.01,372705
QQQ,60,240124,140000,428.02,428.08,426.05,426.77,320134
QQQ,60,240124,150000,426.65,427.23,425.34,425.85,607394
QQQ,60,240125,90000,428.37,428.43,426.85,427.06,386386
QQQ,60,240125,100000,427.1,428.7,426.59,427.99,411585
QQQ,60,240125,110000,427.99,429.04,427.45,428.35,274567
QQQ,60,240125,120000,428.43,428.56,426.19,426.65,406476
QQQ,60,240125,130000,426.635,427.35,424.69,424.83,352615
QQQ,60,240125,140000,424.83,425.62,424.03,425.62,390303
QQQ,60,240125,150000,425.56,426.32,425.16,426.29,472159
QQQ,60,240126,90000,424.44,424.73,423.49,424.26,251622
QQQ,60,240126,100000,424.24,426.1,423.18,426.1,432934
QQQ,60,240126,110000,426.11,426.15,424.93,425.7,276839
QQQ,60,240126,120000,425.7,426.2,423.45,423.8,378024
QQQ,60,240126,130000,423.73,424.24,423.15,423.54,282153
QQQ,60,240126,140000,423.55,424.84,423.42,424.58,279264
QQQ,60,240126,150000,424.61,424.67,423.46,423.77,445539
QQQ,60,240129,90000,424.27,425.11,423.87,424.54,195824
QQQ,60,240129,100000,424.54,424.8,423.76,423.85,384646
QQQ,60,240129,110000,423.84,425.08,423.62,425.06,264666
QQQ,60,240129,120000,425.08,425.74,424.96,425.48,358757
QQQ,60,240129,130000,425.51,425.62,425.03,425.24,191502
QQQ,60,240129,140000,425.25,426.34,425.13,426.16,288047
QQQ,60,240129,150000,426.17,428.35,426.17,428.15,704068
QQQ,60,240130,90000,427.09,427.67,426.96,427.3,222878
QQQ,60,240130,100000,427.3,427.35,426.06,426.59,354134
QQQ,60,240130,110000,426.57,426.96,426.3,426.51,159372
QQQ,60,240130,120000,426.6,426.78,424.76,425,276414
QQQ,60,240130,130000,424.96,425.68,424.57,424.92,226687
QQQ,60,240130,140000,424.92,425.65,424.39,425.42,162695
QQQ,60,240130,150000,425.37,425.82,425.06,425.2,410441
QQQ,60,240131,90000,420.85,421.51,419.65,420.17,379241
QQQ,60,240131,100000,420.16,420.47,418.07,418.5,447298
QQQ,60,240131,110000,418.6,419.68,418.57,419.45,260359
QQQ,60,240131,120000,419.48,420.18,419.27,420.16,227972
QQQ,60,240131,130000,420.185,420.945,420.06,420.51,186683
QQQ,60,240131,140000,420.57,422.86,418.7,420.36,810115
QQQ,60,240131,150000,420.4,420.51,416.79,416.88,1418680
QQQ,60,240201,90000,418.79,419.56,418.34,418.66,330738
QQQ,60,240201,100000,418.72,420.38,417.88,418.05,579145
QQQ,60,240201,110000,418.035,419.49,417.82,419.23,339740
QQQ,60,240201,120000,419.29,421.38,419.24,420.69,417626
QQQ,60,240201,130000,420.7,421.1,419.39,420.43,385840
QQQ,60,240201,140000,420.51,421.95,420.46,421.86,335852
QQQ,60,240201,150000,421.9,422.37,421.21,422.06,599348
QQQ,60,240202,90000,423.8,426.62,422.79,425.79,550252
QQQ,60,240202,100000,425.8,427.6,424.81,426.94,520516
QQQ,60,240202,110000,426.98,428.83,426.18,428.5,363620
QQQ,60,240202,120000,428.67,429.79,427.56,428.67,529574
QQQ,60,240202,130000,428.7,429.35,427.98,429.12,364759
QQQ,60,240202,140000,429.14,430.24,429.11,429.92,330866
QQQ,60,240202,150000,429.96,430.22,429.13,429.15,644423
QQQ,60,240205,90000,429.07,429.4,427.98,428.66,434196
QQQ,60,240205,100000,428.65,428.65,425.01,425.95,582368
QQQ,60,240205,110000,425.94,427.61,425.75,427.535,299138
QQQ,60,240205,120000,427.5,428.98,427.43,428.4,375401
QQQ,60,240205,130000,428.41,429.02,427.98,428.47,227571
QQQ,60,240205,140000,428.48,429.6,428.12,429.4,239104
QQQ,60,240205,150000,429.38,429.38,427.88,428.43,386552
QQQ,60,240206,90000,429.58,430.21,427.43,427.5,383943
QQQ,60,240206,100000,427.49,427.57,426.13,427.1,477568
QQQ,60,240206,110000,427.02,427.67,425.66,425.91,301633
QQQ,60,240206,120000,425.85,426.53,425.22,425.93,342666
QQQ,60,240206,130000,425.96,426.92,425.87,426.89,128503
QQQ,60,240206,140000,426.91,427.12,425.27,427.01,201878
QQQ,60,240206,150000,427.025,427.69,426.15,427.64,444911
QQQ,60,240207,90000,430.42,430.51,429.1,429.74,289210
QQQ,60,240207,100000,429.73,432.83,429.27,431.82,617432
QQQ,60,240207,110000,431.84,432.3,431.09,432.08,354160
QQQ,60,240207,120000,432.1,432.3,430.56,431.5,256634
QQQ,60,240207,130000,431.5,432.45,430.77,432.27,250438
QQQ,60,240207,140000,432.28,432.49,431.795,432.33,170173
QQQ,60,240207,150000,432.33,432.62,431.77,432.02,391361
QQQ,60,240208,90000,432.12,432.5,431.43,432.47,284695
QQQ,60,240208,100000,432.51,433.45,431.84,433.41,278486
QQQ,60,240208,110000,433.38,433.49,432.68,433.33,225615
QQQ,60,240208,120000,433.29,433.55,432.44,432.6,182404
QQQ,60,240208,130000,432.6,433.47,432.51,432.895,218581
QQQ,60,240208,140000,432.91,433.05,431.92,432.78,191234
QQQ,60,240208,150000,432.76,433.15,432.41,432.8,409642
QQQ,60,240209,90000,433.93,434.77,433.17,434.72,253146
QQQ,60,240209,100000,434.81,436.06,434.295,435.97,545625
QQQ,60,240209,110000,435.99,436.32,435.35,435.96,277422
QQQ,60,240209,120000,435.93,436.78,435.63,436.73,184871
QQQ,60,240209,130000,436.73,437.21,436.62,437.05,286095
QQQ,60,240209,140000,437.05,437.84,436.85,437.47,254832
QQQ,60,240209,150000,437.48,437.5,436.89,437.09,442387
QQQ,60,240212,90000,436.95,437.44,436.4,437.18,246805
QQQ,60,240212,100000,437.18,438.23,436.58,438.13,303191
QQQ,60,240212,110000,438.135,439.14,437.76,438.63,220745
QQQ,60,240212,120000,438.66,438.83,437.85,438.74,205555
QQQ,60,240212,130000,438.7,438.84,436.02,436.72,341173
QQQ,60,240212,140000,436.73,436.8,434.65,435.03,419339
QQQ,60,240212,150000,435.1,435.85,435.04,435.31,447639
QQQ,60,240213,90000,427.28,428.665,426.29,428.385,795295
QQQ,60,240213,100000,428.42,431.25,427.38,429.68,701513
QQQ,60,240213,110000,429.75,430.91,429.43,429.58,420028
QQQ,60,240213,120000,429.55,429.71,428.18,428.42,306400
QQQ,60,240213,130000,428.38,428.99,427.79,428.04,285253
QQQ,60,240213,140000,428,428.01,425.9,426.11,553697
QQQ,60,240213,150000,426.08,428.55,425.34,428.5,1080415
QQQ,60,240214,90000,431.24,431.97,430.13,431.28,335091
QQQ,60,240214,100000,431.29,432.65,430.18,430.18,476738
QQQ,60,240214,110000,430.15,430.75,429.22,429.79,411396
QQQ,60,240214,120000,429.8,431.21,428.925,430.95,302472
QQQ,60,240214,130000,430.96,431.84,430.04,431.17,271429
QQQ,60,240214,140000,431.18,431.46,429.85,431.45,380127
QQQ,60,240214,150000,431.46,433.64,431.15,433.24,1007272
QQQ,60,240215,90000,433.92,434.28,432.04,432.17,307762
QQQ,60,240215,100000,432.22,433.31,431.74,432.92,482443
QQQ,60,240215,110000,432.92,433.07,431.33,432.69,344097
QQQ,60,240215,120000,432.66,433.78,432.32,433.08,263897
QQQ,60,240215,130000,433.07,434.98,433.01,434.46,400900
QQQ,60,240215,140000,434.48,434.86,433.75,434.38,310133
QQQ,60,240215,150000,434.37,434.6,433.56,434.53,544057
QQQ,60,240216,90000,434.89,434.96,430.73,431.24,418345
QQQ,60,240216,100000,431.18,432.33,429.86,432.03,723645
QQQ,60,240216,110000,432.085,434.08,431.97,433.74,420908
QQQ,60,240216,120000,433.64,433.95,432.96,433.24,287904
QQQ,60,240216,130000,433.24,433.695,431.92,433.685,323741
QQQ,60,240216,140000,433.72,434.35,431.12,431.64,419541
QQQ,60,240216,150000,431.66,431.81,430,430.57,558847
QQQ,60,240220,90000,428.57,430.07,425.69,426.16,611664
QQQ,60,240220,100000,426.11,426.49,424.21,426.43,625844
QQQ,60,240220,110000,426.47,427.01,424.76,424.76,398989
QQQ,60,240220,120000,424.69,425.01,423.5,424.78,408506
QQQ,60,240220,130000,424.74,425.44,424.06,425.36,270435
QQQ,60,240220,140000,425.39,426.5,424.79,426.33,327904
QQQ,60,240220,150000,426.34,427.35,425.38,427.33,762004
QQQ,60,240221,90000,424.55,424.93,423.47,424.03,311821
QQQ,60,240221,100000,424.03,425.29,423.6,423.93,345487
QQQ,60,240221,110000,423.96,425.13,423.9,424.86,258977
QQQ,60,240221,120000,424.85,424.85,423.15,424.15,267416
QQQ,60,240221,130000,424.11,424.33,422.95,423.53,240648
QQQ,60,240221,140000,423.53,424.36,421.65,422.45,376311
QQQ,60,240221,150000,422.36,425.69,421.87,425.61,601549
QQQ,60,240222,90000,434.5,436.28,433.72,435.06,601414
QQQ,60,240222,100000,435.15,436.36,434.51,434.9,527699
QQQ,60,240222,110000,434.95,436.53,434.75,435.84,352488
QQQ,60,240222,120000,435.84,437.47,435.45,437.47,316937
QQQ,60,240222,130000,437.46,438.35,437.09,438.31,272748
QQQ,60,240222,140000,438.3,439.12,437.87,438.23,415816
QQQ,60,240222,150000,438.21,439.06,438.02,438.15,1036957
QQQ,60,240223,90000,439.65,440.58,438.59,439.03,397127
QQQ,60,240223,100000,439.04,439.32,437.47,437.56,416237
QQQ,60,240223,110000,437.52,438.01,435.81,438.01,435669
QQQ,60,240223,120000,438.02,438.62,436.96,438.14,225732
QQQ,60,240223,130000,438.125,438.57,437.75,437.96,211216
QQQ,60,240223,140000,437.98,438.01,436.85,437.46,210602
QQQ,60,240223,150000,437.46,437.58,436.24,436.74,616547
QQQ,60,240226,90000,437.6,438.4,436.36,436.79,333947
QQQ,60,240226,100000,436.81,438.15,436.43,437.58,411738
QQQ,60,240226,110000,437.61,438.57,436.97,438.25,247837
QQQ,60,240226,120000,438.26,438.6,437.59,437.82,191432
QQQ,60,240226,130000,437.8,438.23,436.69,437.53,326262
QQQ,60,240226,140000,437.52,438.16,437.33,437.51,221189
QQQ,60,240226,150000,437.56,438.02,436.53,436.64,416042
QQQ,60,240227,90000,437.67,437.88,435.84,436.93,317133
QQQ,60,240227,100000,436.97,437.98,436.71,437.55,322419
QQQ,60,240227,110000,437.57,437.6,436.41,437.23,223577
QQQ,60,240227,120000,437.26,437.47,435.34,435.42,241876
QQQ,60,240227,130000,435.35,436.54,435.03,436.47,263006
QQQ,60,240227,140000,436.5,437.93,436.485,437.87,237257
QQQ,60,240227,150000,437.88,437.95,437.26,437.64,386549
QQQ,60,240228,90000,435.56,435.95,434.3,434.77,206857
QQQ,60,240228,100000,434.76,435.59,434.38,435.56,369570
QQQ,60,240228,110000,435.56,436.66,435.55,436.39,254869
QQQ,60,240228,120000,436.4,436.46,434.78,435.3,245600
QQQ,60,240228,130000,435.25,436.2,434.73,436.04,280337
QQQ,60,240228,140000,436.06,436.16,434.48,435.19,429275
QQQ,60,240228,150000,435.21,435.59,434.66,435.28,508543
QQQ,60,240229,90000,438.23,439.27,437.99,438.73,338038
QQQ,60,240229,100000,438.84,439.16,437.03,437.6,375694
QQQ,60,240229,110000,437.6,437.83,435.05,437.1,300626
QQQ,60,240229,120000,437.08,438.02,436.72,437.96,302262
QQQ,60,240229,130000,437.97,438.66,437.92,438.38,240681
QQQ,60,240229,140000,438.39,438.87,437.65,438.34,227922
QQQ,60,240229,150000,438.37,440.09,437.97,439.08,681074
QQQ,60,240301,90000,439.91,441.07,439.85,440.79,271413
QQQ,60,240301,100000,440.95,442.49,440.51,442.21,480101
QQQ,60,240301,110000,442.25,443.57,442.13,443.35,274645
QQQ,60,240301,120000,443.36,444.6,442.94,444.47,232901
QQQ,60,240301,130000,444.47,445.98,444.36,445.92,272111
QQQ,60,240301,140000,445.92,446.57,445.63,446.43,409155
QQQ,60,240301,150000,446.43,446.43,445.34,445.67,633366
QQQ,60,240304,90000,445.61,445.71,444.6,444.81,301722
QQQ,60,240304,100000,444.83,445.7,444.44,445.43,343111
QQQ,60,240304,110000,445.46,445.545,444.47,445.31,230148
QQQ,60,240304,120000,445.21,445.58,444.77,445.01,166087
QQQ,60,240304,130000,445.02,445.19,444.22,444.98,162838
QQQ,60,240304,140000,444.99,446,444.68,445.7,345625
QQQ,60,240304,150000,445.71,446.04,443.79,443.92,689254
QQQ,60,240305,90000,440.92,440.95,438.32,438.73,608370
QQQ,60,240305,100000,438.76,439.73,435.54,436.26,763776
QQQ,60,240305,110000,436.26,436.91,435.49,436.25,442292
QQQ,60,240305,120000,436.27,437.19,436.2,436.57,286497
QQQ,60,240305,130000,436.58,436.61,434.72,434.8,335585
QQQ,60,240305,140000,434.79,435.55,434.1,434.25,331474
QQQ,60,240305,150000,434.24,436.15,433.66,436.06,918949
QQQ,60,240306,90000,440.32,440.81,438.59,438.95,495286
QQQ,60,240306,100000,438.89,439.86,436.89,439.64,496242
QQQ,60,240306,110000,439.75,440.94,439.26,440.7,366259
QQQ,60,240306,120000,440.74,441.98,440.61,440.94,243551
QQQ,60,240306,130000,440.98,441.67,438.54,439.675,463653
QQQ,60,240306,140000,439.54,440,437.85,438.5,408292
QQQ,60,240306,150000,438.43,439.3,437.45,438.87,551775
QQQ,60,240307,90000,442.42,443.42,440.87,442.64,379816
QQQ,60,240307,100000,442.66,444.81,442.24,443.96,518326
QQQ,60,240307,110000,444.03,445.4,443.84,445.28,240752
QQQ,60,240307,120000,445.32,445.93,444.94,445.43,339829
QQQ,60,240307,130000,445.46,446.7,445.05,446.54,269798
QQQ,60,240307,140000,446.57,446.66,445.81,445.92,282958
QQQ,60,240307,150000,445.81,446.24,444.98,445.51,871684
QQQ,60,240308,90000,445.77,447.51,445.07,447.46,540162
QQQ,60,240308,100000,447.49,448.63,446.43,447.3,618824
QQQ,60,240308,110000,447.23,447.38,441.66,442.31,1435022
QQQ,60,240308,120000,442.29,443.19,439.32,439.66,716678
QQQ,60,240308,130000,439.59,440.63,438.34,439.16,700360
QQQ,60,240308,140000,439.12,442.3,439.04,441.59,520877
QQQ,60,240308,150000,441.5,442.13,438.99,438.99,1187143
QQQ,60,240311,90000,437.5,438.13,435.67,435.67,442997
QQQ,60,240311,100000,435.66,438.61,435.46,438.12,567214
QQQ,60,240311,110000,438.1,438.52,436.14,438.05,395659
QQQ,60,240311,120000,438.08,438.08,436.84,437.8,276396
QQQ,60,240311,130000,437.87,438.27,436.65,437.48,293560
QQQ,60,240311,140000,437.51,438.66,437.11,438.11,235634
QQQ,60,240311,150000,438.1,438.1,436.82,437.35,685403
QQQ,60,240312,90000,439.74,440.36,436.46,439.33,477496
QQQ,60,240312,100000,439.31,442.95,438.88,442.33,894910
QQQ,60,240312,110000,442.36,443.19,441.61,442.34,453168
QQQ,60,240312,120000,442.35,442.45,440.08,440.81,408952
QQQ,60,240312,130000,440.8,442.1,440.07,441.92,309066
QQQ,60,240312,140000,441.96,443.44,441.79,443.16,340468
QQQ,60,240312,150000,443.2,444.02,442.7,443.68,924864
QQQ,60,240313,90000,442.64,442.67,440.435,440.52,454120
QQQ,60,240313,100000,440.52,441.59,439.66,440.29,493012
QQQ,60,240313,110000,440.37,441.13,439.13,440.38,288669
QQQ,60,240313,120000,440.41,440.98,440,440.77,160129
QQQ,60,240313,130000,440.78,441.82,440.78,441.54,242490
QQQ,60,240313,140000,441.43,441.95,441.08,441.38,144520
QQQ,60,240313,150000,441.38,441.61,439.26,440.23,698586
QQQ,60,240314,90000,441.49,442.03,438.02,438.24,449130
QQQ,60,240314,100000,438.12,440.72,437.4,439.7,469607
QQQ,60,240314,110000,439.78,440.55,438.87,439.77,295292
QQQ,60,240314,120000,439.77,440.04,438.35,438.58,246094
QQQ,60,240314,130000,438.57,439.59,437.62,439.55,269132
QQQ,60,240314,140000,439.56,440.44,438.52,438.55,319749
QQQ,60,240314,150000,438.5,439.19,436.4,439.17,885915
QQQ,60,240315,90000,436.07,436.78,434.24,434.92,632478
QQQ,60,240315,100000,434.84,436.69,433.33,435.55,557855
QQQ,60,240315,110000,435.6,435.65,433.79,434.105,288451
QQQ,60,240315,120000,434.09,434.39,432.76,432.86,381370
QQQ,60,240315,130000,432.85,434.6,432.8,434.52,347668
QQQ,60,240315,140000,434.53,434.99,433.6,434.57,308618
QQQ,60,240315,150000,434.57,435.09,433.57,433.89,817905
QQQ,60,240318,90000,438.74,440.58,438.57,438.84,734457
QQQ,60,240318,100000,438.83,441.04,438.79,440.49,529903
QQQ,60,240318,110000,440.52,440.66,438.59,439.01,319935
QQQ,60,240318,120000,439.02,439.47,437.85,437.92,262472
QQQ,60,240318,130000,437.92,438.94,437.61,438.57,243893
QQQ,60,240318,140000,438.54,439.42,438.08,438.69,241011
QQQ,60,240318,150000,438.65,439.09,437.25,437.47,512097
QQQ,60,240319,90000,435.455,435.69,433.33,434.24,419167
QQQ,60,240319,100000,434.25,435.55,433.69,434.845,378179
QQQ,60,240319,110000,434.87,436.13,434.59,435.86,337291
QQQ,60,240319,120000,435.85,438.5,435.59,437.89,390966
QQQ,60,240319,130000,437.93,438.89,437.63,438.39,273871
QQQ,60,240319,140000,438.39,438.95,437.86,438.41,244112
QQQ,60,240319,150000,438.36,438.87,437.26,438.57,706254
QQQ,60,240320,90000,439.77,440.16,438.08,438.41,213706
QQQ,60,240320,100000,438.41,439.45,438.18,438.47,177658
QQQ,60,240320,110000,438.48,439.25,438.3,438.9,121247
QQQ,60,240320,120000,438.85,439.14,438.26,439.11,143422
QQQ,60,240320,130000,439.13,439.16,438.09,438.64,116210
QQQ,60,240320,140000,438.79,443.04,438.79,442.12,915319
QQQ,60,240320,150000,442.29,444.11,442.09,443.81,903539
QQQ,60,240321,90000,448.88,449.32,447.39,447.92,369423
QQQ,60,240321,100000,447.9,448.86,447.32,447.8,341559
QQQ,60,240321,110000,447.865,449.21,447.25,448.74,236208
QQQ,60,240321,120000,448.77,449.34,448.59,448.91,233781
QQQ,60,240321,130000,448.91,448.93,447.08,447.24,226076
QQQ,60,240321,140000,447.19,447.31,445.67,446.14,378700
QQQ,60,240321,150000,446.16,446.83,445.67,445.8,602326
QQQ,60,240322,90000,445.34,445.57,444.5,445.15,163350
QQQ,60,240322,100000,445.25,446.04,444.56,444.75,204159
QQQ,60,240322,110000,444.74,445.96,444.74,445.91,175571
QQQ,60,240322,120000,445.91,446.435,445.18,446.41,173711
QQQ,60,240322,130000,446.41,447.49,446.38,447.4,238808
QQQ,60,240322,140000,447.35,447.46,446.41,446.75,167203
QQQ,60,240322,150000,446.72,446.98,445.61,446.22,425607
QQQ,60,240325,90000,443.5,444.26,442.55,444.09,230895
QQQ,60,240325,100000,443.98,445.56,443.83,445.05,262602
QQQ,60,240325,110000,445.095,445.81,444.93,445.45,209864
QQQ,60,240325,120000,445.46,445.48,444.82,445.17,104172
QQQ,60,240325,130000,445.28,445.91,444.94,445.785,90952
QQQ,60,240325,140000,445.81,446.26,445.7,446.16,110466
QQQ,60,240325,150000,446.18,446.21,444.71,444.74,500351
QQQ,60,240326,90000,446.3,446.9,445.91,446.81,213245
QQQ,60,240326,100000,446.775,447.21,445.43,446.08,414386
QQQ,60,240326,110000,446.15,446.58,445.85,446.55,149807
QQQ,60,240326,120000,446.54,446.75,445.47,445.635,168687
QQQ,60,240326,130000,445.64,445.98,445.36,445.53,180159
QQQ,60,240326,140000,445.52,446.1,445.51,445.9,156124
QQQ,60,240326,150000,445.93,445.93,443.1,443.31,1147970
QQQ,60,240327,90000,446.44,446.53,443.55,443.63,325403
QQQ,60,240327,100000,443.62,443.78,441.95,442.9,474537
QQQ,60,240327,110000,442.88,443.14,442.205,442.32,231573
QQQ,60,240327,120000,442.39,443.68,442.23,443.39,162952
QQQ,60,240327,130000,443.45,443.53,442.58,443.11,194139
QQQ,60,240327,140000,443.12,443.84,442.71,442.87,232470
QQQ,60,240327,150000,442.84,444.98,442.27,444.93,769238
QQQ,60,240328,90000,444.81,445.61,443.78,445.01,200543
QQQ,60,240328,100000,445.03,445.64,444.14,444.84,276091
QQQ,60,240328,110000,444.82,445.07,444.36,445.01,215671
QQQ,60,240328,120000,445.01,445.03,444,444.32,185327
QQQ,60,240328,130000,444.32,444.38,443.75,444.115,148819
QQQ,60,240328,140000,444.12,445.03,443.66,444.84,261871
QQQ,60,240328,150000,444.89,445.14,443.82,443.88,797000
QQQ,60,240401,90000,444.96,447.51,444.57,447.04,455840
QQQ,60,240401,100000,447,447.45,444.24,444.62,720039
QQQ,60,240401,110000,444.62,444.77,443.18,443.24,526138
QQQ,60,240401,120000,443.26,444.83,443.02,444.3,319634
QQQ,60,240401,130000,444.31,444.4,443.29,444.19,203523
QQQ,60,240401,140000,444.15,444.62,443.89,444.3,189566
QQQ,60,240401,150000,444.3,445.39,444.03,444.99,618611
QQQ,60,240402,90000,440.08,440.19,438.56,439.32,518144
QQQ,60,240402,100000,439.31,439.79,438.04,438.39,507842
QQQ,60,240402,110000,438.38,440.01,438.3,438.76,334266
QQQ,60,240402,120000,438.77,440.14,438.74,440.12,236131
QQQ,60,240402,130000,440.16,440.37,439.64,439.81,233677
QQQ,60,240402,140000,439.81,440.28,439.6,439.84,170315
QQQ,60,240402,150000,439.83,441.41,439.81,441.07,777519
QQQ,60,240403,90000,438.96,440.02,438.95,439.7,203392
QQQ,60,240403,100000,439.75,443.58,439.75,443.48,509834
QQQ,60,240403,110000,443.51,443.99,442.75,442.87,377137
QQQ,60,240403,120000,442.86,443.7,442.09,443.07,564986
QQQ,60,240403,130000,443.07,443.52,442.97,443.21,188180
QQQ,60,240403,140000,443.18,443.52,442.59,442.72,198389
QQQ,60,240403,150000,442.71,442.73,440.48,442.06,785502
QQQ,60,240404,90000,446.35,446.95,445.5,445.78,500044
QQQ,60,240404,100000,445.78,446.08,445.06,445.35,288482
QQQ,60,240404,110000,445.39,446.18,444.91,446.18,238873
QQQ,60,240404,120000,446.21,446.91,446.125,446.66,288464
QQQ,60,240404,130000,446.7,446.73,445.07,445.31,309872
QQQ,60,240404,140000,445.31,445.31,438.44,438.91,1300670
QQQ,60,240404,150000,438.76,438.76,435.11,435.25,1581791
QQQ,60,240405,90000,436.8,438.99,435.96,438.46,479234
QQQ,60,240405,100000,438.47,440.93,437.71,440.91,575919
QQQ,60,240405,110000,440.92,442.2,439.07,441.96,622182
QQQ,60,240405,120000,441.97,443.13,441.44,443,618398
QQQ,60,240405,130000,443.03,443.17,440.12,440.33,414051
QQQ,60,240405,140000,440.31,441.61,439.45,440.09,521173
QQQ,60,240405,150000,440.08,441.38,439.9,440.51,932685
QQQ,60,240408,90000,441.4,441.6,439.21,440.75,232435
QQQ,60,240408,100000,440.79,442.49,440.17,442.25,317052
QQQ,60,240408,110000,442.26,442.43,440.21,440.78,214786
QQQ,60,240408,120000,440.76,441.11,439.58,441.1,212061
QQQ,60,240408,130000,441.11,441.14,440.23,440.86,159402
QQQ,60,240408,140000,440.93,441.27,440.37,441.12,103158
QQQ,60,240408,150000,441.15,441.45,440.35,440.61,578830
QQQ,60,240409,90000,442.94,443.24,441.63,441.78,271674
QQQ,60,240409,100000,441.8,442.43,437.44,438.79,851433
QQQ,60,240409,110000,438.74,440.17,438.49,439.85,361443
QQQ,60,240409,120000,439.81,440.84,439.72,439.89,250759
QQQ,60,240409,130000,439.91,440.67,439.63,439.69,169519
QQQ,60,240409,140000,439.67,440.37,439.29,439.63,220860
QQQ,60,240409,150000,439.59,442.33,438.74,442.26,729996
QQQ,60,240410,90000,437,438.64,436.28,438,814944
QQQ,60,240410,100000,437.85,439.24,436.94,437.45,762126
QQQ,60,240410,110000,437.44,438.02,436.69,437.13,245353
QQQ,60,240410,120000,437.18,438.5,436.73,438.26,269426
QQQ,60,240410,130000,438.29,439.04,436.4,437.67,590135
QQQ,60,240410,140000,437.73,438.38,436.68,436.74,463168
QQQ,60,240410,150000,436.77,439.04,436.52,438.25,790618
QQQ,60,240411,90000,440.26,440.48,439.27,440.08,244984
QQQ,60,240411,100000,440.17,440.24,437.96,439.56,411869
QQQ,60,240411,110000,439.62,441.61,439.56,441.49,350009
QQQ,60,240411,120000,441.51,441.7,440.79,441.24,226592
QQQ,60,240411,130000,441.32,444.48,440.87,444.32,608950
QQQ,60,240411,140000,444.35,446.14,444.28,445.34,402238
QQQ,60,240411,150000,445.34,446.33,445.34,445.46,555215
QQQ,60,240412,90000,441.1,442.22,440.74,442.13,346578
QQQ,60,240412,100000,442.21,442.22,438.69,438.78,678914
QQQ,60,240412,110000,438.79,441,438.69,440.17,394117
QQQ,60,240412,120000,440.22,440.42,437.54,437.805,442677
QQQ,60,240412,130000,437.81,438.63,436.97,437.9,362633
QQQ,60,240412,140000,437.76,438.51,437.18,437.22,270575
QQQ,60,240412,150000,437.13,438.71,436.88,438.31,978783
QQQ,60,240415,90000,442.06,442.14,440.27,441.34,410384
QQQ,60,240415,100000,441.34,441.82,438.13,438.14,508695
QQQ,60,240415,110000,438.2,439.39,437.83,439.09,359709
QQQ,60,240415,120000,439.03,439.47,436.065,436.68,230602
QQQ,60,240415,130000,436.56,437.19,431.06,432.23,1084326
QQQ,60,240415,140000,432.14,432.52,430.84,431.34,538173
QQQ,60,240415,150000,431.3,431.72,430.21,430.98,1045348
QQQ,60,240416,90000,430.9,431.92,429.78,431.6,314606
QQQ,60,240416,100000,431.58,432.4,430.08,430.72,493965
QQQ,60,240416,110000,430.74,432.53,430.5,431.43,262725
QQQ,60,240416,120000,431.41,432.38,430.75,431.99,186864
QQQ,60,240416,130000,432.05,432.35,429.71,431.38,471720
QQQ,60,240416,140000,431.42,433.76,430.35,432.88,645981
QQQ,60,240416,150000,432.9,432.98,431,431.06,770704
QQQ,60,240417,90000,433.1,433.12,431.11,431.52,213083
QQQ,60,240417,100000,431.56,431.58,428.46,429.39,416523
QQQ,60,240417,110000,429.37,430.52,427.56,428.04,411219
QQQ,60,240417,120000,428.02,428.11,424.92,425.51,632502
QQQ,60,240417,130000,425.58,428.04,425.41,427.86,434099
QQQ,60,240417,140000,427.935,429.25,426.585,427.02,343130
QQQ,60,240417,150000,426.99,427.21,425.69,425.8,871222
QQQ,60,240418,90000,426.49,426.58,423.54,424.96,426849
QQQ,60,240418,100000,425.03,427.86,424.3,427.39,368672
QQQ,60,240418,110000,427.42,428.24,426.74,426.96,272952
QQQ,60,240418,120000,426.945,427.4,424.78,424.94,256376
QQQ,60,240418,130000,424.98,425.29,423.23,423.8,379647
QQQ,60,240418,140000,423.62,424.62,422.85,423.11,271096
QQQ,60,240418,150000,423.14,424.51,423.04,423.36,570019
QQQ,60,240419,90000,422.22,422.71,420.67,421.31,345315
QQQ,60,240419,100000,421.26,421.68,418.56,419.74,669524
QQQ,60,240419,110000,419.62,419.65,417.29,417.345,341104
QQQ,60,240419,120000,417.3,417.96,415.23,417.15,530940
QQQ,60,240419,130000,417.05,418.5,416.55,417.25,320588
QQQ,60,240419,140000,417.26,417.26,413.48,414.18,588008
QQQ,60,240419,150000,413.99,415.25,413.07,414.64,1434182
QQQ,60,240422,90000,417.31,418.32,416.75,417.21,213148
QQQ,60,240422,100000,417.17,417.84,414.36,414.79,331164
QQQ,60,240422,110000,414.77,416.48,413.95,416.43,232594
QQQ,60,240422,120000,416.52,417.46,416.03,416.96,165531
QQQ,60,240422,130000,417.04,420.35,416.84,419.96,237787
QQQ,60,240422,140000,419.97,421.18,419.57,420.285,261375
QQQ,60,240422,150000,420.28,420.46,418.23,418.87,489073
QQQ,60,240423,90000,420.77,423.15,420.46,422.51,338195
QQQ,60,240423,100000,422.54,424.88,421.93,424.72,463075
QQQ,60,240423,110000,424.76,425.07,423.51,424.03,243073
QQQ,60,240423,120000,424.04,425.26,424.04,424.78,209255
QQQ,60,240423,130000,424.775,425.89,424.26,425.79,163676
